,id,name,start_date,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,gear_id,average_speed,max_speed
333,3001370924,Morning Ride,2020-01-11T10:53:23Z,2020-01-11T07:53:23Z,Ride,46187.6,8072,8219,485.0,Ride,b6373415,5.722,13.0
334,2970878106,Fechando 2019,2019-12-31T13:56:55Z,2019-12-31T10:56:55Z,Ride,27258.6,5791,7231,524.0,Ride,b6373415,4.707,12.5
335,2967567975,Morning Ride,2019-12-30T10:53:38Z,2019-12-30T07:53:38Z,Ride,31616.9,5249,5539,445.0,Ride,b6373415,6.023,14.2
336,2962744296,Morning Ride,2019-12-28T10:56:39Z,2019-12-28T07:56:39Z,Ride,43638.1,9287,13400,604.0,Ride,b6373415,4.699,13.7
337,2935027953,Lunch Ride,2019-12-15T14:44:47Z,2019-12-15T11:44:47Z,Ride,23008.7,4197,4290,267.8,Ride,b6373415,5.482,12.0
338,2932927337,Rolezim,2019-12-14T17:46:03Z,2019-12-14T14:46:03Z,Ride,36451.5,6375,7201,363.7,Ride,b6373415,5.718,13.2
339,2916888261,Pedra de Sucupira,2019-12-07T10:06:38Z,2019-12-07T07:06:38Z,Ride,39795.3,6921,7765,599.7,Ride,b6373415,5.75,13.5
340,2876949461,PDZ Ride,2019-11-19T16:47:21Z,2019-11-19T14:47:21Z,Ride,57046.9,9295,9673,698.0,Ride,b6373415,6.137,15.4
341,2874582605,PDZ - Macacos PS,2019-11-18T17:45:04Z,2019-11-18T15:45:04Z,Ride,35386.8,6058,6307,603.0,Ride,b6373415,5.841,15.4
342,2866564928,PDZ xmud,2019-11-15T11:04:27Z,2019-11-15T09:04:27Z,Ride,32871.0,6214,9526,354.0,Ride,b6373415,5.29,11.5
343,2855895666,2 Round,2019-11-10T17:16:15Z,2019-11-10T15:16:15Z,Ride,29321.9,5167,5308,386.0,Ride,b6373415,5.675,14.8
344,2855266806,1 Round,2019-11-10T13:57:41Z,2019-11-10T11:57:41Z,Ride,22860.2,3504,3504,260.6,Ride,b6373415,6.524,13.5
345,2835471102,Monte Cristo x Embratel,2019-11-02T09:17:07Z,2019-11-02T06:17:07Z,Ride,73825.7,14680,17490,1254.0,Ride,b6373415,5.029,13.8
346,2824282634,Volta do Sertão,2019-10-28T16:56:24Z,2019-10-28T13:56:24Z,Ride,51852.7,8210,8210,757.0,Ride,b6373415,6.316,17.9
347,2819196426,Eucaliptos - Globo aves,2019-10-26T18:01:15Z,2019-10-26T15:01:15Z,Ride,46331.3,7978,8515,657.0,Ride,b6373415,5.807,14.9
348,2803675913,PDZ em ação,2019-10-20T10:31:50Z,2019-10-20T07:31:50Z,Ride,45147.3,9031,14518,662.0,Ride,b6373415,4.999,16.4
349,2782992685,Morning Ride,2019-10-12T13:51:03Z,2019-10-12T10:51:03Z,Ride,32041.4,4859,4942,378.0,Ride,b6373415,6.594,14.2
350,2768474370,Lunch Ride,2019-10-06T14:26:12Z,2019-10-06T11:26:12Z,Ride,22856.3,3633,3633,275.0,Ride,b6373415,6.291,13.6
351,2765066802,K30 x Mil milhas,2019-10-05T11:02:23Z,2019-10-05T08:02:23Z,Ride,57397.9,9757,13488,713.0,Ride,b6373415,5.883,17.4
352,2746301975,+ 1 PDZ,2019-09-28T11:01:45Z,2019-09-28T08:01:45Z,Ride,26478.5,4390,4413,370.0,Ride,b6373415,6.032,14.1
353,2727782844,Sucupira x Glória x Werneck,2019-09-21T10:31:58Z,2019-09-21T07:31:58Z,Ride,49554.6,9517,11493,834.0,Ride,b6373415,5.207,16.0
354,2708155417,PDZ nos Pilões,2019-09-14T10:58:02Z,2019-09-14T07:58:02Z,Ride,53018.3,9826,16412,768.0,Ride,b6373415,5.396,15.0
355,2687409422,Test Ride,2019-09-07T11:03:14Z,2019-09-07T08:03:14Z,Ride,27946.7,5666,6860,596.0,Ride,b6373415,4.932,14.4
356,2667526256,Morning Ride,2019-08-31T10:56:51Z,2019-08-31T07:56:51Z,Ride,32967.6,5158,10240,369.0,Ride,b6373415,6.392,12.0
357,2630341903,Copa ACT e Pedal do Chopp,2019-08-18T12:14:48Z,2019-08-18T09:14:48Z,Ride,56546.3,9654,9741,746.0,Ride,b4478790,5.857,14.8
358,2627723704,Afternoon Ride,2019-08-17T17:48:44Z,2019-08-17T14:48:44Z,Ride,21553.2,4171,4463,427.0,Ride,b4478790,5.167,14.3
359,2608061166,Round 2 - Recon copa ACT,2019-08-10T17:39:24Z,2019-08-10T14:39:24Z,Ride,63567.9,12164,13086,977.0,Ride,b4478790,5.226,14.5
360,2608060995,Round 1 - Confraternização da escola,2019-08-10T11:28:27Z,2019-08-10T08:28:27Z,Ride,7112.1,1774,9607,119.0,Ride,b4478790,4.009,12.5
361,2587098967,PDZ nos Pilões,2019-08-03T10:46:58Z,2019-08-03T07:46:58Z,Ride,66941.4,13083,14508,906.0,Ride,b4478790,5.117,14.1
362,2576850043,PDZ reunido,2019-07-30T17:10:16Z,2019-07-30T14:10:16Z,Ride,56509.0,10206,12088,676.0,Ride,b4478790,5.537,16.1
363,2573787717,Afternoon Ride,2019-07-29T18:02:33Z,2019-07-29T15:02:33Z,Ride,31748.8,5095,6395,312.0,Ride,b4478790,6.231,14.0
364,2565218614,Rolê em Ibiti,2019-07-26T13:14:22Z,2019-07-26T10:14:22Z,Walk,7020.9,6677,17073,160.0,Walk,,1.052,2.5
365,2547871782,Morning Ride,2019-07-20T10:57:07Z,2019-07-20T07:57:07Z,Ride,31663.1,6302,8575,530.0,Ride,b4478790,5.024,15.2
366,2529558572,+ 1 PDZ,2019-07-13T17:37:30Z,2019-07-13T14:37:30Z,Ride,39071.2,7611,10348,547.0,Ride,b4478790,5.134,14.3
367,2451913971,+1 PDZ #top,2019-06-15T10:56:33Z,2019-06-15T07:56:33Z,Ride,46213.4,7870,10347,555.0,Ride,b4478790,5.872,16.1
368,2450198061,Afternoon Ride,2019-06-14T18:40:06Z,2019-06-14T15:40:06Z,Ride,37856.1,6418,6843,509.0,Ride,b4478790,5.898,12.7
369,2434412322,Afternoon Ride,2019-06-08T17:59:51Z,2019-06-08T14:59:51Z,Ride,17196.5,3287,7946,240.0,Ride,b4478790,5.232,13.2
370,2430808332,Morning Ride,2019-06-07T11:22:38Z,2019-06-07T08:22:38Z,Ride,27821.1,4498,6981,397.0,Ride,b4478790,6.185,13.4
371,2426910542,Evening Activity,2019-06-05T21:49:04Z,2019-06-05T18:49:04Z,WeightTraining,0.0,2528,2528,0,WeightTraining,,0.0,0.0
372,2424139292,Evening Activity,2019-06-04T21:38:40Z,2019-06-04T18:38:40Z,WeightTraining,0.0,3312,3312,0,WeightTraining,,0.0,0.0
373,2407696382,Evening Activity,2019-05-29T22:47:19Z,2019-05-29T19:47:19Z,WeightTraining,0.0,2111,2111,0,WeightTraining,,0.0,0.0
374,2405099803,Evening Activity,2019-05-28T21:48:19Z,2019-05-28T18:48:19Z,WeightTraining,0.0,3229,3229,0,WeightTraining,,0.0,0.0
375,2399304346,+ 1,2019-05-26T14:02:15Z,2019-05-26T11:02:15Z,Ride,22021.3,4425,4798,547.0,Ride,b4478790,4.977,14.8
376,2392075059,Evening Activity,2019-05-23T22:18:01Z,2019-05-23T19:18:01Z,WeightTraining,0.0,2563,2563,0,WeightTraining,,0.0,0.0
377,2389428884,Evening Activity,2019-05-22T22:35:02Z,2019-05-22T19:35:02Z,WeightTraining,0.0,2688,2688,0,WeightTraining,,0.0,0.0
378,2386592417,Evening Activity,2019-05-21T21:46:30Z,2019-05-21T18:46:30Z,WeightTraining,0.0,3827,3827,0,WeightTraining,,0.0,0.0
379,2377168128,Morning Ride,2019-05-18T11:07:11Z,2019-05-18T08:07:11Z,Ride,44753.5,6258,6258,447.0,Ride,b4478790,7.151,19.2
380,2373545413,Evening Activity,2019-05-16T21:30:38Z,2019-05-16T18:30:38Z,WeightTraining,0.0,2878,2878,0,WeightTraining,,0.0,0.0
381,2368150501,Evening Activity,2019-05-14T21:07:31Z,2019-05-14T18:07:31Z,WeightTraining,0.0,2989,2989,0,WeightTraining,,0.0,0.0
382,2352708084,Evening Activity,2019-05-08T22:22:20Z,2019-05-08T19:22:20Z,WeightTraining,0.0,3004,3004,0,WeightTraining,,0.0,0.0
383,2340945394,Morning Ride,2019-05-04T10:58:18Z,2019-05-04T07:58:18Z,Ride,34118.4,5134,5900,350.0,Ride,b4478790,6.646,15.7
384,2334149615,70 Copa ACT - Três Rios/RJ,2019-05-01T12:00:34Z,2019-05-01T09:00:34Z,Ride,37795.2,8659,9138,1051.0,Ride,b4478790,4.365,17.0
385,2313063016,Monte Cristo +1x,2019-04-23T11:12:53Z,2019-04-23T08:12:53Z,Ride,58647.9,11977,17929,954.0,Ride,b4478790,4.897,14.1
386,2310044261,Morning Ride,2019-04-22T11:06:37Z,2019-04-22T08:06:37Z,Ride,35283.7,6236,6685,416.0,Ride,b4478790,5.658,13.6
387,2304846856,Morning Ride,2019-04-20T10:55:00Z,2019-04-20T07:55:00Z,Ride,51351.4,8258,12045,517.0,Ride,b4478790,6.218,12.4
388,2295476085,Evening Activity,2019-04-16T23:05:21Z,2019-04-16T20:05:21Z,WeightTraining,0.0,2444,2444,0,WeightTraining,,0.0,0.0
389,2287672203,Sucupira - PS,2019-04-13T18:50:38Z,2019-04-13T15:50:38Z,Ride,39901.2,6759,7294,619.0,Ride,b4478790,5.903,13.9
390,2283137294,Evening Activity,2019-04-11T22:46:48Z,2019-04-11T19:46:48Z,WeightTraining,0.0,2985,2985,0,WeightTraining,,0.0,0.0
391,2280654382,Evening Activity,2019-04-10T21:49:17Z,2019-04-10T18:49:17Z,WeightTraining,0.0,3146,3146,0,WeightTraining,,0.0,0.0
392,2278168088,Afternoon Activity,2019-04-09T20:37:56Z,2019-04-09T17:37:56Z,WeightTraining,0.0,3894,3894,0,WeightTraining,,0.0,0.0
393,2263207507,Evening Activity,2019-04-03T21:35:49Z,2019-04-03T18:35:49Z,WeightTraining,0.0,2245,2245,0,WeightTraining,,0.0,0.0
394,2251787660,Morning Ride,2019-03-30T11:06:21Z,2019-03-30T08:06:21Z,Ride,28335.3,5562,6077,492.0,Ride,b4478790,5.094,13.0
395,2245687361,Evening Activity,2019-03-27T21:46:13Z,2019-03-27T18:46:13Z,WeightTraining,0.0,2803,2803,0,WeightTraining,,0.0,0.0
396,2239555135,Morning Ride,2019-03-25T10:35:13Z,2019-03-25T07:35:13Z,Ride,45845.3,7561,7819,530.0,Ride,b4478790,6.063,13.1
397,2235099040,Afternoon Ride,2019-03-23T17:27:29Z,2019-03-23T14:27:29Z,Ride,27714.0,4694,6727,537.0,Ride,b4478790,5.904,13.8
398,2230496459,Evening Activity,2019-03-21T21:40:44Z,2019-03-21T18:40:44Z,WeightTraining,0.0,2104,2104,0,WeightTraining,,0.0,0.0
399,2228173379,Evening Activity,2019-03-20T21:53:50Z,2019-03-20T18:53:50Z,WeightTraining,0.0,3260,3260,0,WeightTraining,,0.0,0.0
400,2225714429,Evening Activity,2019-03-19T21:45:04Z,2019-03-19T18:45:04Z,WeightTraining,0.0,4144,4144,0,WeightTraining,,0.0,0.0
401,2217990467,Afternoon Ride,2019-03-16T17:55:59Z,2019-03-16T14:55:59Z,Ride,40944.5,6831,7002,596.0,Ride,b4478790,5.994,13.3
402,2213812878,Evening Activity,2019-03-14T21:45:59Z,2019-03-14T18:45:59Z,WeightTraining,0.0,2358,2358,0,WeightTraining,,0.0,0.0
403,2211697593,Evening Activity,2019-03-13T21:37:10Z,2019-03-13T18:37:10Z,WeightTraining,0.0,3174,3174,0,WeightTraining,,0.0,0.0
404,2209517197,Evening Activity,2019-03-12T21:50:56Z,2019-03-12T18:50:56Z,WeightTraining,0.0,3240,3240,0,WeightTraining,,0.0,0.0
405,2190564752,Morning Ride,2019-03-04T11:16:16Z,2019-03-04T08:16:16Z,Ride,31384.5,4207,4904,216.0,Ride,b4478790,7.46,12.6
406,2186814558,Afternoon Ride,2019-03-02T17:59:03Z,2019-03-02T14:59:03Z,Ride,26319.0,3423,4265,194.0,Ride,b4478790,7.689,14.1
407,2184387840,Afternoon Ride,2019-03-01T18:12:04Z,2019-03-01T15:12:04Z,Ride,30724.9,5771,6464,469.0,Ride,b4478790,5.324,14.9
408,2180432840,Evening Activity,2019-02-27T21:41:17Z,2019-02-27T18:41:17Z,WeightTraining,0.0,4082,4082,0,WeightTraining,,0.0,0.0
409,2177979929,Evening Activity,2019-02-26T21:39:43Z,2019-02-26T18:39:43Z,WeightTraining,0.0,3480,3480,0,WeightTraining,,0.0,0.0
410,2169575272,Morning Ride,2019-02-23T10:47:42Z,2019-02-23T07:47:42Z,Ride,77231.5,12391,14824,560.0,Ride,b4478790,6.233,15.4
411,2165889108,Evening Activity,2019-02-21T21:38:23Z,2019-02-21T18:38:23Z,WeightTraining,0.0,3648,3648,0,WeightTraining,,0.0,0.0
412,2163646523,Evening Activity,2019-02-20T21:41:21Z,2019-02-20T18:41:21Z,WeightTraining,0.0,3311,3311,0,WeightTraining,,0.0,0.0
413,2163244028,Evening Activity,2019-02-19T21:56:59Z,2019-02-19T18:56:59Z,WeightTraining,0.0,4123,4123,0,WeightTraining,,0.0,0.0
414,2156280827,+1 PDZ,2019-02-17T10:41:35Z,2019-02-17T07:41:35Z,Ride,80165.3,11226,14033,640.0,Ride,b4478790,7.141,21.1
415,2151420549,Afternoon Ride,2019-02-15T18:17:33Z,2019-02-15T16:17:33Z,Ride,30574.6,4683,4969,365.0,Ride,b4478790,6.529,13.4
416,2144039511,Afternoon Ride,2019-02-13T17:24:10Z,2019-02-13T15:24:10Z,Ride,37349.4,5876,6131,577.0,Ride,b4478790,6.356,14.6
417,2139888542,Afternoon Ride,2019-02-11T19:31:31Z,2019-02-11T17:31:31Z,Ride,27622.8,5433,5973,502.0,Ride,b4478790,5.084,12.1
418,2132038368,Morning Ride,2019-02-08T09:42:38Z,2019-02-08T07:42:38Z,Ride,43607.6,6552,6552,728.0,Ride,b4478790,6.656,19.1
419,2127725465,Morning Ride,2019-02-06T09:20:29Z,2019-02-06T07:20:29Z,Ride,30319.6,4244,4316,281.0,Ride,b4478790,7.144,14.3
420,2119188815,PDZ extreme,2019-02-02T09:56:30Z,2019-02-02T07:56:30Z,Ride,45350.1,10115,15134,691.0,Ride,b4478790,4.483,17.1
421,2116060668,Evening Activity,2019-01-31T20:38:58Z,2019-01-31T18:38:58Z,WeightTraining,0.0,1777,1777,0,WeightTraining,,0.0,0.0
422,2114138877,Evening Activity,2019-01-30T20:34:02Z,2019-01-30T18:34:02Z,WeightTraining,0.0,3464,3464,0,WeightTraining,,0.0,0.0
423,2112097550,Evening Activity,2019-01-29T21:40:06Z,2019-01-29T19:40:06Z,WeightTraining,0.0,3004,3004,0,WeightTraining,,0.0,0.0
424,2106872265,PDZ roots,2019-01-27T10:03:28Z,2019-01-27T08:03:28Z,Ride,37068.9,8416,12997,692.0,Ride,b4478790,4.405,13.2
425,2101085491,Evening Activity,2019-01-24T21:10:25Z,2019-01-24T19:10:25Z,WeightTraining,0.0,1827,1827,0,WeightTraining,,0.0,0.0
426,2098928477,Evening Activity,2019-01-23T20:11:17Z,2019-01-23T18:11:17Z,WeightTraining,0.0,2423,2423,0,WeightTraining,,0.0,0.0
427,2096938294,Evening Activity,2019-01-22T21:20:44Z,2019-01-22T19:20:44Z,WeightTraining,0.0,2428,2428,0,WeightTraining,,0.0,0.0
428,2085768330,Evening Activity,2019-01-17T21:25:44Z,2019-01-17T19:25:44Z,WeightTraining,0.0,2222,2222,0,WeightTraining,,0.0,0.0
429,2083550879,Evening Activity,2019-01-16T20:36:14Z,2019-01-16T18:36:14Z,WeightTraining,0.0,2440,2440,0,WeightTraining,,0.0,0.0
430,2081274304,Evening Activity,2019-01-15T20:35:44Z,2019-01-15T18:35:44Z,WeightTraining,0.0,2556,2556,0,WeightTraining,,0.0,0.0
431,2074130185,Afternoon Ride,2019-01-12T18:08:07Z,2019-01-12T16:08:07Z,Ride,33954.9,5431,6607,433.0,Ride,b4478790,6.252,15.2
432,2069830057,Evening Activity,2019-01-10T21:19:10Z,2019-01-10T19:19:10Z,Workout,0.0,2438,2438,0,Workout,,0.0,0.0
433,2067530234,Evening Activity,2019-01-09T20:43:05Z,2019-01-09T18:43:05Z,Workout,0.0,1874,1874,0,Workout,,0.0,0.0
434,2065237007,Evening Activity,2019-01-08T20:49:57Z,2019-01-08T18:49:57Z,Workout,0.0,2608,2608,0,Workout,,0.0,0.0
435,2058131980,+ 1 PDZ pra conta,2019-01-05T16:44:22Z,2019-01-05T14:44:22Z,Ride,34744.1,4861,8426,264.0,Ride,b4478790,7.148,14.5
436,2055647604,Afternoon Ride,2019-01-04T17:43:58Z,2019-01-04T15:43:58Z,Ride,41252.3,5716,9358,160.0,Ride,b4478790,7.217,11.8
437,2052445648,Morning Ride,2019-01-03T10:09:45Z,2019-01-03T08:09:45Z,Ride,27746.3,4938,5443,475.0,Ride,b4478790,5.619,14.0
438,2042224821,Morning Ride,2018-12-29T09:38:56Z,2018-12-29T07:38:56Z,Ride,75410.5,12458,17538,978.0,Ride,b4478790,6.053,18.2
439,2031326921,Morning Ride,2018-12-23T10:12:59Z,2018-12-23T08:12:59Z,Ride,31318.4,5100,5183,342.0,Ride,b4478790,6.141,13.2
440,2027274141,Evening Activity,2018-12-20T21:05:24Z,2018-12-20T19:05:24Z,Workout,0.0,2672,2672,0,Workout,,0.0,0.0
441,2025687983,Evening Activity,2018-12-19T20:49:20Z,2018-12-19T18:49:20Z,Workout,0.0,2237,2237,0,Workout,,0.0,0.0
442,2024068447,Evening Activity,2018-12-18T20:51:14Z,2018-12-18T18:51:14Z,WeightTraining,0.0,2954,2954,0,WeightTraining,,0.0,0.0
443,2018098101,Morning Ride,2018-12-15T10:08:15Z,2018-12-15T08:08:15Z,Ride,38772.8,7369,8254,611.0,Ride,b4478790,5.262,17.7
444,2015827379,Evening Activity,2018-12-13T21:11:05Z,2018-12-13T19:11:05Z,WeightTraining,0.0,2248,2248,0,WeightTraining,,0.0,0.0
445,2014291989,Evening Activity,2018-12-12T21:17:13Z,2018-12-12T19:17:13Z,WeightTraining,0.0,2999,2999,0,WeightTraining,,0.0,0.0
446,2010891521,Evening Ride,2018-12-10T20:01:17Z,2018-12-10T18:01:17Z,Ride,33809.4,5340,5386,433.0,Ride,b4478790,6.331,16.4
447,2006967239,Morning Ride,2018-12-08T10:17:09Z,2018-12-08T08:17:09Z,Ride,32672.9,5903,7231,524.0,Ride,b4478790,5.535,16.3
448,2003661958,Afternoon Ride,2018-12-06T17:19:43Z,2018-12-06T15:19:43Z,Ride,26745.1,4422,5287,431.0,Ride,b4478790,6.048,13.7
449,2002121297,Afternoon Ride,2018-12-05T17:29:28Z,2018-12-05T15:29:28Z,Ride,52993.9,7882,8806,202.0,Ride,b4478790,6.723,13.7
450,2000456240,Afternoon Ride,2018-12-04T16:58:43Z,2018-12-04T14:58:43Z,Ride,23782.2,5482,6208,514.0,Ride,b4478790,4.338,12.9
451,1987273760,Caminhada matutina,2018-11-27T09:34:14Z,2018-11-27T07:34:14Z,Walk,3099.1,1921,2014,73.1,Walk,,1.613,2.8
452,1984918784,Afternoon Ride,2018-11-25T17:59:38Z,2018-11-25T15:59:38Z,Ride,23873.3,3346,6078,172.0,Ride,b4478790,7.135,13.3
453,1982073610,+ 1 PDZ,2018-11-24T09:40:09Z,2018-11-24T07:40:09Z,Ride,53090.7,7593,10284,426.0,Ride,b4478790,6.992,14.5
454,1979399332,Let's ride,2018-11-22T15:49:06Z,2018-11-22T13:49:06Z,Ride,66291.2,9757,11578,346.0,Ride,b4478790,6.794,12.2
455,1969414270,Queima Sangue x Catete x XCO,2018-11-17T10:02:10Z,2018-11-17T08:02:10Z,Ride,24739.6,5247,6057,502.0,Ride,b4478790,4.715,12.4
456,1965937937,Clássica São Lourenço,2018-11-15T09:54:19Z,2018-11-15T07:54:19Z,Ride,31242.6,5675,5971,333.0,Ride,b4478790,5.505,13.2
457,1957048619,Agradecendo...,2018-11-10T16:13:36Z,2018-11-10T14:13:36Z,Ride,31724.8,4864,5113,359.0,Ride,b4478790,6.522,14.4
458,1930711185,PDZ Kamikaze em JF,2018-10-27T11:03:52Z,2018-10-27T08:03:52Z,Ride,27279.1,8498,19145,868.0,Ride,b4478790,3.21,12.0
459,1901925543,PDZ - Mantendo o ritmo,2018-10-13T11:02:45Z,2018-10-13T08:02:45Z,Ride,23713.6,5161,5490,513.0,Ride,b4478790,4.595,13.0
460,1900048179,PDZ bom d+,2018-10-12T10:44:42Z,2018-10-12T07:44:42Z,Ride,45334.2,8990,12312,648.0,Ride,b4478790,5.043,14.2
461,1875817506,1. Beerfest Bike Vale do Café PS,2018-09-30T12:31:13Z,2018-09-30T09:31:13Z,Ride,30606.2,5668,5714,549.0,Ride,b4478790,5.4,13.5
462,1863727324,Afternoon Ride,2018-09-24T20:42:23Z,2018-09-24T17:42:23Z,Ride,47725.4,7430,7461,516.0,Ride,b4478790,6.423,14.8
463,1843998714,Afternoon Ride,2018-09-15T19:36:59Z,2018-09-15T16:36:59Z,Ride,11600.5,2575,6643,187.0,Ride,b4478790,4.505,11.8
464,1843998685,Afternoon Ride,2018-09-15T17:17:37Z,2018-09-15T14:17:37Z,Ride,2823.9,394,394,7.0,Ride,b4478790,7.167,9.0
465,1830034325,Por aí...PDZ não para...,2018-09-09T11:18:58Z,2018-09-09T08:18:58Z,Ride,35443.6,7025,7577,801.0,Ride,b4478790,5.045,16.8
466,1825605831,PDZ no Monte Cristo,2018-09-07T10:46:34Z,2018-09-07T07:46:34Z,Ride,77021.8,13591,20161,1061.0,Ride,b4478790,5.667,14.3
467,1812098145,Rolezim no Mini XCO St. Antônio,2018-09-01T13:16:56Z,2018-09-01T10:16:56Z,Ride,12699.7,2895,6409,312.0,Ride,b4478790,4.387,12.3
468,1799658655,Afternoon Ride,2018-08-26T18:57:12Z,2018-08-26T15:57:12Z,Ride,19455.6,3449,3772,372.0,Ride,b4478790,5.641,14.3
469,1797305742,Escalando as montanhas,2018-08-25T17:50:56Z,2018-08-25T14:50:56Z,Ride,39097.5,9146,11733,972.0,Ride,b4478790,4.275,12.8
470,1764588922,Morning Ride,2018-08-11T10:27:46Z,2018-08-11T07:27:46Z,Ride,28423.4,4684,5241,467.0,Ride,b4478790,6.068,14.7
471,1752154771,Copa Imperial MTB,2018-08-05T10:57:17Z,2018-08-05T07:57:17Z,Ride,48762.4,8513,9797,921.0,Ride,b4478790,5.728,14.8
472,1750291416,Pedalada vespertina,2018-08-04T14:46:03Z,2018-08-04T11:46:03Z,Ride,14178.4,1777,2249,63.0,Ride,b4478790,7.979,12.4
473,1734158779,Afternoon Ride,2018-07-28T18:02:28Z,2018-07-28T15:02:28Z,Ride,41119.5,7360,8523,677.0,Ride,b4478790,5.587,13.6
474,1702830339,Desbravando - Curral redondo x queima sangue x catete,2018-07-14T17:48:05Z,2018-07-14T14:48:05Z,Ride,40676.5,8054,10088,949.0,Ride,b4478790,5.05,13.5
475,1684456656,Morning Ride,2018-07-06T10:40:58Z,2018-07-06T07:40:58Z,Ride,26882.9,4882,5059,489.0,Ride,b4478790,5.507,14.6
476,1674552732,Morning Ride,2018-07-01T11:14:19Z,2018-07-01T08:14:19Z,Ride,73734.1,14668,20190,1255.0,Ride,b4478790,5.027,13.7
477,1657081273,PDZ Desbravando,2018-06-23T10:40:56Z,2018-06-23T07:40:56Z,Ride,39565.6,8198,15832,651.0,Ride,b4478790,4.826,12.0
478,1642772298,Pedalada vespertina,2018-06-16T17:30:29Z,2018-06-16T14:30:29Z,Ride,10012.2,1706,2863,138.0,Ride,b4478790,5.869,13.3
479,1629865359,+ 1 PDZ - 1 Gancheira,2018-06-10T10:46:13Z,2018-06-10T07:46:13Z,Ride,47998.0,9166,15485,618.0,Ride,b4478790,5.237,15.1
480,1612964759,+ 1 PDZ,2018-06-02T18:13:58Z,2018-06-02T15:13:58Z,Ride,31432.9,5431,6427,503.0,Ride,b4478790,5.788,16.2
481,1608548884,Torre Embratel x Monte Cristo x Paiol,2018-05-31T11:00:09Z,2018-05-31T08:00:09Z,Ride,83346.6,16104,21490,1442.0,Ride,b4478790,5.176,13.8
482,1602302584,Vamos girar...,2018-05-28T17:02:00Z,2018-05-28T14:02:00Z,Ride,24635.8,4518,5862,423.0,Ride,b4478790,5.453,13.1
483,1600384205,Afternoon Ride,2018-05-27T18:22:58Z,2018-05-27T15:22:58Z,Ride,23324.5,4392,4840,490.0,Ride,b4478790,5.311,14.7
484,1597603357,PDZ nas montanhas.,2018-05-26T11:07:45Z,2018-05-26T08:07:45Z,Ride,56954.5,10783,18009,826.0,Ride,b4478790,5.282,14.2
485,1582789348,Afternoon Ride,2018-05-19T18:00:32Z,2018-05-19T15:00:32Z,Ride,29611.9,6000,7335,552.0,Ride,b4478790,4.935,12.8
486,1537101943,+ 1 PDZ top,2018-04-28T11:33:02Z,2018-04-28T08:33:02Z,Ride,57532.0,11846,15617,1049.0,Ride,b4478790,4.857,18.3
487,1526753337,Morning Ride,2018-04-23T10:34:42Z,2018-04-23T07:34:42Z,Ride,31238.9,5220,5410,345.0,Ride,b4478790,5.984,12.8
488,1525729783,Pedauzim da tarde....,2018-04-22T18:19:27Z,2018-04-22T15:19:27Z,Ride,12264.0,2976,4273,336.0,Ride,b4478790,4.121,13.7
489,1522454753,Morning Ride,2018-04-21T12:30:57Z,2018-04-21T09:30:57Z,Ride,33067.1,5491,7252,538.0,Ride,b4478790,6.022,17.6
490,1508284129,Curral redondo x Downhillzim,2018-04-14T11:11:06Z,2018-04-14T08:11:06Z,Ride,53085.1,10124,15411,754.0,Ride,b4478790,5.243,14.7
491,1480082597,PDZ #parte2,2018-03-30T14:00:13Z,2018-03-30T11:00:13Z,Ride,44001.9,7194,8050,759.1,Ride,b4478790,6.116,17.1
492,1480493534,PDZ Cachoeiras,2018-03-30T10:14:50Z,2018-03-30T07:14:50Z,Ride,108136.0,18047,22417,2001.0,Ride,b4478790,5.992,24.3
493,1480118289,PDZ #parte1 #garminfingiu,2018-03-30T10:14:50Z,2018-03-30T07:14:50Z,Ride,61491.1,10933,14390,756.0,Ride,b4478790,5.624,23.6
494,1477934855,Asa Delta,2018-03-29T10:32:10Z,2018-03-29T07:32:10Z,Ride,35407.0,6053,6508,416.0,Ride,b4478790,5.849,12.4
495,1468853257,Morro Seco,2018-03-24T10:39:35Z,2018-03-24T07:39:35Z,Ride,32274.7,6033,6339,606.0,Ride,b4478790,5.35,12.0
496,1458116112,Afternoon Ride,2018-03-17T18:11:52Z,2018-03-17T15:11:52Z,Ride,45821.0,7645,7944,544.0,Ride,b4478790,5.994,13.2
497,1433889674,Morning Ride,2018-03-03T10:35:59Z,2018-03-03T07:35:59Z,Ride,28533.5,5966,7134,667.0,Ride,b4478790,4.783,12.0
498,1412158809,Morning Ride,2018-02-17T09:56:08Z,2018-02-17T07:56:08Z,Ride,70252.3,12825,16438,752.0,Ride,b4478790,5.478,13.1
499,1396910647,Matozinhos,2018-02-07T16:56:01Z,2018-02-07T14:56:01Z,Ride,30703.1,4633,4831,359.0,Ride,b4478790,6.627,13.9
500,1389210935,XCO Salutares,2018-02-03T09:54:43Z,2018-02-03T07:54:43Z,Ride,12851.3,4358,6893,465.0,Ride,b4478790,2.949,11.6
501,1366363593,PS x Membeca x Eucaliptos Bike Park,2018-01-20T10:09:39Z,2018-01-20T08:09:39Z,Ride,50884.7,10250,15257,999.0,Ride,b4478790,4.964,16.2
502,1357541353,Morning Ride,2018-01-14T12:59:57Z,2018-01-14T10:59:57Z,Ride,27349.3,3798,3798,242.0,Ride,b4478790,7.201,14.3
