,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,start_latlng,end_latlng,external_id
344,2835471102,Monte Cristo x Embratel,2019-11-02T06:17:07Z,Ride,73825.7,14680,17490,1254.0,"[-22.159423, -43.290296]","[-22.159333, -43.290423]",garmin_push_4215110109
345,2824282634,Volta do Sertão,2019-10-28T13:56:24Z,Ride,51852.7,8210,8210,757.0,"[-22.1584, -43.290703]","[-22.159393, -43.290328]",garmin_push_4201146842
346,2819196426,Eucaliptos - Globo aves,2019-10-26T15:01:15Z,Ride,46331.3,7978,8515,657.0,"[-22.159411, -43.290277]","[-22.159393, -43.290313]",garmin_push_4194523854
347,2803675913,PDZ em ação,2019-10-20T07:31:50Z,Ride,45147.3,9031,14518,662.0,"[-22.158793, -43.290417]","[-22.159404, -43.290435]",garmin_push_4175312461
348,2782992685,Morning Ride,2019-10-12T10:51:03Z,Ride,32041.4,4859,4942,378.0,"[-22.159535, -43.290409]","[-22.159402, -43.290475]",garmin_push_4149302674
349,2768474370,Lunch Ride,2019-10-06T11:26:12Z,Ride,22856.3,3633,3633,275.0,"[-22.159493, -43.290228]","[-22.118766, -43.203017]",garmin_push_4131364939
350,2765066802,K30 x Mil milhas,2019-10-05T08:02:23Z,Ride,57397.9,9757,13488,713.0,"[-22.159, -43.290637]","[-22.159279, -43.290484]",garmin_push_4127249239
351,2746301975,+ 1 PDZ,2019-09-28T08:01:45Z,Ride,26478.5,4390,4413,370.0,"[-22.159276, -43.290161]","[-22.159329, -43.290417]",garmin_push_4104142866
352,2727782844,Sucupira x Glória x Werneck,2019-09-21T07:31:58Z,Ride,49554.6,9517,11493,834.0,"[-22.159418, -43.290333]","[-22.159085, -43.29039]",garmin_push_4081583261
353,2708155417,PDZ nos Pilões,2019-09-14T07:58:02Z,Ride,53018.3,9826,16412,768.0,"[-22.159638, -43.289981]","[-22.159567, -43.290494]",garmin_push_4057969511
354,2687409422,Test Ride,2019-09-07T08:03:14Z,Ride,27946.7,5666,6860,596.0,"[-22.160144, -43.290281]","[-22.159187, -43.290542]",garmin_push_4033112886
355,2667526256,Morning Ride,2019-08-31T07:56:51Z,Ride,32967.6,5158,10240,369.0,"[-22.158977, -43.288954]","[-22.158925, -43.290746]",garmin_push_4009016810
356,2630341903,Copa ACT e Pedal do Chopp,2019-08-18T09:14:48Z,Ride,56546.3,9654,9741,746.0,"[-22.163206, -43.289351]","[-22.162929, -43.288887]",garmin_push_3964167573
357,2627723704,Afternoon Ride,2019-08-17T14:48:44Z,Ride,21553.2,4171,4463,427.0,"[-22.159403, -43.290411]","[-22.159096, -43.290445]",garmin_push_3961009192
358,2608061166,Round 2 - Recon copa ACT,2019-08-10T14:39:24Z,Ride,63567.9,12164,13086,977.0,"[-22.161878, -43.287006]","[-22.15936, -43.290421]",garmin_push_3937015882
359,2608060995,Round 1 - Confraternização da escola,2019-08-10T08:28:27Z,Ride,7112.1,1774,9607,119.0,"[-22.158978, -43.290588]","[-22.159041, -43.290522]",garmin_push_3937015781
360,2587098967,PDZ nos Pilões,2019-08-03T07:46:58Z,Ride,66941.4,13083,14508,906.0,"[-22.159438, -43.290376]","[-22.159366, -43.29044]",garmin_push_3911710556
361,2576850043,PDZ reunido,2019-07-30T14:10:16Z,Ride,56509.0,10206,12088,676.0,"[-22.159459, -43.290298]","[-22.159768, -43.284496]",garmin_push_3899331042
362,2573787717,Afternoon Ride,2019-07-29T15:02:33Z,Ride,31748.8,5095,6395,312.0,"[-22.163732, -43.290232]","[-22.159317, -43.290654]",garmin_push_3895591851
363,2565218614,Rolê em Ibiti,2019-07-26T10:14:22Z,Walk,7020.9,6677,17073,160.0,"[-21.713373, -43.90263]","[-21.710565, -43.90556]",
364,2547871782,Morning Ride,2019-07-20T07:57:07Z,Ride,31663.1,6302,8575,530.0,"[-22.159356, -43.290344]","[-22.15921, -43.290448]",garmin_push_3864194675
365,2529558572,+ 1 PDZ,2019-07-13T14:37:30Z,Ride,39071.2,7611,10348,547.0,"[-22.159259, -43.290291]","[-22.159294, -43.290512]",garmin_push_3842026028
366,2451913971,+1 PDZ #top,2019-06-15T07:56:33Z,Ride,46213.4,7870,10347,555.0,"[-22.159374, -43.290364]","[-22.159358, -43.29043]",garmin_push_3749788274
367,2450198061,Afternoon Ride,2019-06-14T15:40:06Z,Ride,37856.1,6418,6843,509.0,"[-22.159662, -43.290362]","[-22.159808, -43.284516]",garmin_push_3747753431
368,2434412322,Afternoon Ride,2019-06-08T14:59:51Z,Ride,17196.5,3287,7946,240.0,"[-22.159453, -43.29032]","[-22.159316, -43.290426]",garmin_push_3728545693
369,2430808332,Morning Ride,2019-06-07T08:22:38Z,Ride,27821.1,4498,6981,397.0,"[-22.159417, -43.290239]","[-22.159365, -43.290426]",garmin_push_3724188079
370,2426910542,Evening Activity,2019-06-05T18:49:04Z,WeightTraining,0.0,2528,2528,0,[],[],garmin_push_3719525324
371,2424139292,Evening Activity,2019-06-04T18:38:40Z,WeightTraining,0.0,3312,3312,0,[],[],garmin_push_3716220129
372,2407696382,Evening Activity,2019-05-29T19:47:19Z,WeightTraining,0.0,2111,2111,0,[],[],garmin_push_3696432992
373,2405099803,Evening Activity,2019-05-28T18:48:19Z,WeightTraining,0.0,3229,3229,0,[],[],garmin_push_3693333182
374,2399304346,+ 1,2019-05-26T11:02:15Z,Ride,22021.3,4425,4798,547.0,"[-22.1593, -43.290403]","[-22.159309, -43.290528]",garmin_push_3686312766
375,2392075059,Evening Activity,2019-05-23T19:18:01Z,WeightTraining,0.0,2563,2563,0,[],[],garmin_push_3677695392
376,2389428884,Evening Activity,2019-05-22T19:35:02Z,WeightTraining,0.0,2688,2688,0,[],[],garmin_push_3674573737
377,2386592417,Evening Activity,2019-05-21T18:46:30Z,WeightTraining,0.0,3827,3827,0,[],[],garmin_push_3671285098
378,2377168128,Morning Ride,2019-05-18T08:07:11Z,Ride,44753.5,6258,6258,447.0,"[-22.159423, -43.290302]","[-22.159375, -43.290365]",garmin_push_3660111465
379,2373545413,Evening Activity,2019-05-16T18:30:38Z,WeightTraining,0.0,2878,2878,0,[],[],garmin_push_3655680692
380,2368150501,Evening Activity,2019-05-14T18:07:31Z,WeightTraining,0.0,2989,2989,0,[],[],garmin_push_3649378922
381,2352708084,Evening Activity,2019-05-08T19:22:20Z,WeightTraining,0.0,3004,3004,0,[],[],garmin_push_3631141485
382,2340945394,Morning Ride,2019-05-04T07:58:18Z,Ride,34118.4,5134,5900,350.0,"[-22.15946, -43.290097]","[-22.159129, -43.290375]",garmin_push_3616994740
383,2334149615,70 Copa ACT - Três Rios/RJ,2019-05-01T09:00:34Z,Ride,37795.2,8659,9138,1051.0,"[-22.119594, -43.210502]","[-22.123018, -43.208904]",garmin_push_3608798957
384,2313063016,Monte Cristo +1x,2019-04-23T08:12:53Z,Ride,58647.9,11977,17929,954.0,"[-22.159437, -43.29032]","[-22.159307, -43.290436]",garmin_push_3583691531
385,2310044261,Morning Ride,2019-04-22T08:06:37Z,Ride,35283.7,6236,6685,416.0,"[-22.159507, -43.290548]","[-22.159332, -43.290489]",garmin_push_3580071113
386,2304846856,Morning Ride,2019-04-20T07:55:00Z,Ride,51351.4,8258,12045,517.0,"[-22.159693, -43.289998]","[-22.158669, -43.288452]",garmin_push_3573763204
387,2295476085,Evening Activity,2019-04-16T20:05:21Z,WeightTraining,0.0,2444,2444,0,[],[],garmin_push_3562639684
388,2287672203,Sucupira - PS,2019-04-13T15:50:38Z,Ride,39901.2,6759,7294,619.0,"[-22.159343, -43.290325]","[-22.159403, -43.290384]",garmin_push_3553124381
389,2283137294,Evening Activity,2019-04-11T19:46:48Z,WeightTraining,0.0,2985,2985,0,[],[],garmin_push_3547631991
390,2280654382,Evening Activity,2019-04-10T18:49:17Z,WeightTraining,0.0,3146,3146,0,[],[],garmin_push_3544686676
391,2278168088,Afternoon Activity,2019-04-09T17:37:56Z,WeightTraining,0.0,3894,3894,0,[],[],garmin_push_3541693570
392,2263207507,Evening Activity,2019-04-03T18:35:49Z,WeightTraining,0.0,2245,2245,0,[],[],garmin_push_3523318145
393,2251787660,Morning Ride,2019-03-30T08:06:21Z,Ride,28335.3,5562,6077,492.0,"[-22.159404, -43.290144]","[-22.15941, -43.290325]",garmin_push_3509142666
394,2245687361,Evening Activity,2019-03-27T18:46:13Z,WeightTraining,0.0,2803,2803,0,[],[],garmin_push_3501854251
395,2239555135,Morning Ride,2019-03-25T07:35:13Z,Ride,45845.3,7561,7819,530.0,"[-22.160128, -43.290667]","[-22.159403, -43.290392]",garmin_push_3494387158
396,2235099040,Afternoon Ride,2019-03-23T14:27:29Z,Ride,27714.0,4694,6727,537.0,"[-22.159366, -43.29041]","[-22.159356, -43.290426]",garmin_push_3489045454
397,2230496459,Evening Activity,2019-03-21T18:40:44Z,WeightTraining,0.0,2104,2104,0,[],[],garmin_push_3483421094
398,2228173379,Evening Activity,2019-03-20T18:53:50Z,WeightTraining,0.0,3260,3260,0,[],[],garmin_push_3480542986
399,2225714429,Evening Activity,2019-03-19T18:45:04Z,WeightTraining,0.0,4144,4144,0,[],[],garmin_push_3477541168
400,2217990467,Afternoon Ride,2019-03-16T14:55:59Z,Ride,40944.5,6831,7002,596.0,"[-22.160068, -43.290517]","[-22.159389, -43.290415]",garmin_push_3468115331
401,2213812878,Evening Activity,2019-03-14T18:45:59Z,WeightTraining,0.0,2358,2358,0,[],[],garmin_push_3462946874
402,2211697593,Evening Activity,2019-03-13T18:37:10Z,WeightTraining,0.0,3174,3174,0,[],[],garmin_push_3460345934
403,2209517197,Evening Activity,2019-03-12T18:50:56Z,WeightTraining,0.0,3240,3240,0,[],[],garmin_push_3457629470
404,2190564752,Morning Ride,2019-03-04T08:16:16Z,Ride,31384.5,4207,4904,216.0,"[-22.159926, -43.290037]","[-22.15934, -43.290846]",garmin_push_3434093004
405,2186814558,Afternoon Ride,2019-03-02T14:59:03Z,Ride,26319.0,3423,4265,194.0,"[-22.159429, -43.290374]","[-22.159367, -43.290367]",garmin_push_3429459574
406,2184387840,Afternoon Ride,2019-03-01T15:12:04Z,Ride,30724.9,5771,6464,469.0,"[-22.159741, -43.28833]","[-22.159306, -43.285147]",garmin_push_3426536207
407,2180432840,Evening Activity,2019-02-27T18:41:17Z,WeightTraining,0.0,4082,4082,0,[],[],garmin_push_3421633830
408,2177979929,Evening Activity,2019-02-26T18:39:43Z,WeightTraining,0.0,3480,3480,0,[],[],garmin_push_3418658403
409,2169575272,Morning Ride,2019-02-23T07:47:42Z,Ride,77231.5,12391,14824,560.0,"[-22.159356, -43.29038]","[-22.159402, -43.290369]",garmin_push_3408451631
410,2165889108,Evening Activity,2019-02-21T18:38:23Z,WeightTraining,0.0,3648,3648,0,[],[],garmin_push_3403977150
411,2163646523,Evening Activity,2019-02-20T18:41:21Z,WeightTraining,0.0,3311,3311,0,[],[],garmin_push_3401227943
412,2163244028,Evening Activity,2019-02-19T18:56:59Z,WeightTraining,0.0,4123,4123,0,[],[],garmin_push_3400751995
413,2156280827,+1 PDZ,2019-02-17T07:41:35Z,Ride,80165.3,11226,14033,640.0,"[-22.159358, -43.290285]","[-22.159817, -43.29063]",garmin_push_3392088533
414,2151420549,Afternoon Ride,2019-02-15T16:17:33Z,Ride,30574.6,4683,4969,365.0,"[-22.158923, -43.290562]","[-22.159413, -43.290394]",garmin_push_3386042237
415,2144039511,Afternoon Ride,2019-02-13T15:24:10Z,Ride,37349.4,5876,6131,577.0,"[-22.159291, -43.290405]","[-22.159056, -43.290583]",garmin_push_3380599503
416,2139888542,Afternoon Ride,2019-02-11T17:31:31Z,Ride,27622.8,5433,5973,502.0,"[-22.159363, -43.290303]","[-22.159405, -43.290377]",garmin_push_3375474206
417,2132038368,Morning Ride,2019-02-08T07:42:38Z,Ride,43607.6,6552,6552,728.0,"[-22.15932, -43.290341]","[-22.159354, -43.290435]",garmin_push_3365767845
418,2127725465,Morning Ride,2019-02-06T07:20:29Z,Ride,30319.6,4244,4316,281.0,"[-22.159382, -43.290355]","[-22.159122, -43.29043]",garmin_push_3360385280
419,2119188815,PDZ extreme,2019-02-02T07:56:30Z,Ride,45350.1,10115,15134,691.0,"[-22.159353, -43.290398]","[-22.159286, -43.290394]",garmin_push_3349834238
420,2116060668,Evening Activity,2019-01-31T18:38:58Z,WeightTraining,0.0,1777,1777,0,[],[],garmin_push_3345909476
421,2114138877,Evening Activity,2019-01-30T18:34:02Z,WeightTraining,0.0,3464,3464,0,[],[],garmin_push_3343505471
422,2112097550,Evening Activity,2019-01-29T19:40:06Z,WeightTraining,0.0,3004,3004,0,[],[],garmin_push_3340999801
423,2106872265,PDZ roots,2019-01-27T08:03:28Z,Ride,37068.9,8416,12997,692.0,"[-22.1594, -43.290403]","[-22.159194, -43.29048]",garmin_push_3334510119
424,2101085491,Evening Activity,2019-01-24T19:10:25Z,WeightTraining,0.0,1827,1827,0,[],[],garmin_push_3327559370
425,2098928477,Evening Activity,2019-01-23T18:11:17Z,WeightTraining,0.0,2423,2423,0,[],[],garmin_push_3324913345
426,2096938294,Evening Activity,2019-01-22T19:20:44Z,WeightTraining,0.0,2428,2428,0,[],[],garmin_push_3322440347
427,2085768330,Evening Activity,2019-01-17T19:25:44Z,WeightTraining,0.0,2222,2222,0,[],[],garmin_push_3308756521
428,2083550879,Evening Activity,2019-01-16T18:36:14Z,WeightTraining,0.0,2440,2440,0,[],[],garmin_push_3306029801
429,2081274304,Evening Activity,2019-01-15T18:35:44Z,WeightTraining,0.0,2556,2556,0,[],[],garmin_push_3303253336
430,2074130185,Afternoon Ride,2019-01-12T16:08:07Z,Ride,33954.9,5431,6607,433.0,"[-22.159436, -43.290075]","[-22.159308, -43.290427]",garmin_push_3294596272
431,2069830057,Evening Activity,2019-01-10T19:19:10Z,Workout,0.0,2438,2438,0,[],[],garmin_push_3289416695
432,2067530234,Evening Activity,2019-01-09T18:43:05Z,Workout,0.0,1874,1874,0,[],[],garmin_push_3286641755
433,2065237007,Evening Activity,2019-01-08T18:49:57Z,Workout,0.0,2608,2608,0,[],[],garmin_push_3283905946
434,2058131980,+ 1 PDZ pra conta,2019-01-05T14:44:22Z,Ride,34744.1,4861,8426,264.0,"[-22.159416, -43.289999]","[-22.162557, -43.28795]",garmin_push_3275268123
435,2055647604,Afternoon Ride,2019-01-04T15:43:58Z,Ride,41252.3,5716,9358,160.0,"[-22.159397, -43.290356]","[-22.159355, -43.290404]",garmin_push_3272329888
436,2052445648,Morning Ride,2019-01-03T08:09:45Z,Ride,27746.3,4938,5443,475.0,"[-22.160102, -43.29036]","[-22.159193, -43.290653]",garmin_push_3268413402
437,2042224821,Morning Ride,2018-12-29T07:38:56Z,Ride,75410.5,12458,17538,978.0,"[-22.159406, -43.290281]","[-22.159374, -43.290367]",garmin_push_3255831798
438,2031326921,Morning Ride,2018-12-23T08:12:59Z,Ride,31318.4,5100,5183,342.0,"[-22.159374, -43.290374]","[-22.159246, -43.290554]",garmin_push_3242132605
439,2027274141,Evening Activity,2018-12-20T19:05:24Z,Workout,0.0,2672,2672,0,[],[],garmin_push_3237193461
440,2025687983,Evening Activity,2018-12-19T18:49:20Z,Workout,0.0,2237,2237,0,[],[],garmin_push_3235268397
441,2024068447,Evening Activity,2018-12-18T18:51:14Z,WeightTraining,0.0,2954,2954,0,[],[],garmin_push_3233286698
442,2018098101,Morning Ride,2018-12-15T08:08:15Z,Ride,38772.8,7369,8254,611.0,"[-22.159603, -43.290438]","[-22.159345, -43.290445]",garmin_push_3226000964
443,2015827379,Evening Activity,2018-12-13T19:11:05Z,WeightTraining,0.0,2248,2248,0,[],[],garmin_push_3223207010
444,2014291989,Evening Activity,2018-12-12T19:17:13Z,WeightTraining,0.0,2999,2999,0,[],[],garmin_push_3221313256
445,2010891521,Evening Ride,2018-12-10T18:01:17Z,Ride,33809.4,5340,5386,433.0,"[-22.159495, -43.290339]","[-22.159316, -43.2904]",garmin_push_3217237164
446,2006967239,Morning Ride,2018-12-08T08:17:09Z,Ride,32672.9,5903,7231,524.0,"[-22.159988, -43.290594]","[-22.159374, -43.290422]",garmin_push_3212493987
447,2003661958,Afternoon Ride,2018-12-06T15:19:43Z,Ride,26745.1,4422,5287,431.0,"[-22.160171, -43.290545]","[-22.15937, -43.290421]",garmin_push_3208498270
448,2002121297,Afternoon Ride,2018-12-05T15:29:28Z,Ride,52993.9,7882,8806,202.0,"[-22.159381, -43.290353]","[-22.15936, -43.290398]",garmin_push_3206619549
449,2000456240,Afternoon Ride,2018-12-04T14:58:43Z,Ride,23782.2,5482,6208,514.0,"[-22.159822, -43.289916]","[-22.159341, -43.290527]",garmin_push_3204583550
450,1987273760,Caminhada matutina,2018-11-27T07:34:14Z,Walk,3099.1,1921,2014,73.1,"[-22.792361, -41.926074]","[-22.792305, -41.926287]",2ab85380fa282b3a874c3842be93c6ba
451,1984918784,Afternoon Ride,2018-11-25T15:59:38Z,Ride,23873.3,3346,6078,172.0,"[-22.159479, -43.290225]","[-22.159234, -43.290455]",garmin_push_3185484436
452,1982073610,+ 1 PDZ,2018-11-24T07:40:09Z,Ride,53090.7,7593,10284,426.0,"[-22.159508, -43.289814]","[-22.159239, -43.290425]",garmin_push_3182085705
453,1979399332,Let's ride,2018-11-22T13:49:06Z,Ride,66291.2,9757,11578,346.0,"[-22.159404, -43.290183]","[-22.158898, -43.2903]",garmin_push_3178833097
454,1969414270,Queima Sangue x Catete x XCO,2018-11-17T08:02:10Z,Ride,24739.6,5247,6057,502.0,"[-22.159348, -43.290229]","[-22.159153, -43.290483]",garmin_push_3166787958
455,1965937937,Clássica São Lourenço,2018-11-15T07:54:19Z,Ride,31242.6,5675,5971,333.0,"[-22.159291, -43.289343]","[-22.159379, -43.290404]",garmin_push_3162668501
456,1957048619,Agradecendo...,2018-11-10T14:13:36Z,Ride,31724.8,4864,5113,359.0,"[-22.159375, -43.290254]","[-22.159286, -43.290363]",garmin_push_3152055900
457,1930711185,PDZ Kamikaze em JF,2018-10-27T08:03:52Z,Ride,27279.1,8498,19145,868.0,"[-21.820834, -43.374761]","[-21.817856, -43.376885]",garmin_push_3120168475
458,1901925543,PDZ - Mantendo o ritmo,2018-10-13T08:02:45Z,Ride,23713.6,5161,5490,513.0,"[-22.160309, -43.29054]","[-22.159315, -43.290453]",garmin_push_3085930917
459,1900048179,PDZ bom d+,2018-10-12T07:44:42Z,Ride,45334.2,8990,12312,648.0,"[-22.159369, -43.290339]","[-22.159282, -43.290459]",garmin_push_3083730438
460,1875817506,1. Beerfest Bike Vale do Café PS,2018-09-30T09:31:13Z,Ride,30606.2,5668,5714,549.0,"[-22.163123, -43.297296]","[-22.161756, -43.298712]",garmin_push_3054749585
461,1863727324,Afternoon Ride,2018-09-24T17:42:23Z,Ride,47725.4,7430,7461,516.0,"[-22.159405, -43.290337]","[-22.159369, -43.290374]",garmin_push_3040742433
462,1843998714,Afternoon Ride,2018-09-15T16:36:59Z,Ride,11600.5,2575,6643,187.0,"[-22.159538, -43.290312]","[-22.159362, -43.290462]",garmin_push_3017334677
463,1843998685,Afternoon Ride,2018-09-15T14:17:37Z,Ride,2823.9,394,394,7.0,"[-22.118773, -43.203235]","[-22.1188, -43.203026]",garmin_push_3017334645
464,1830034325,Por aí...PDZ não para...,2018-09-09T08:18:58Z,Ride,35443.6,7025,7577,801.0,"[-22.159388, -43.290124]","[-22.159392, -43.290424]",garmin_push_3000845923
465,1825605831,PDZ no Monte Cristo,2018-09-07T07:46:34Z,Ride,77021.8,13591,20161,1061.0,"[-22.159395, -43.290428]","[-22.159128, -43.290408]",garmin_push_2995715019
466,1812098145,Rolezim no Mini XCO St. Antônio,2018-09-01T10:16:56Z,Ride,12699.7,2895,6409,312.0,"[-22.159498, -43.289882]","[-22.159153, -43.290585]",garmin_push_2979862251
467,1799658655,Afternoon Ride,2018-08-26T15:57:12Z,Ride,19455.6,3449,3772,372.0,"[-22.159419, -43.290349]","[-22.159378, -43.29041]",garmin_push_2965277948
468,1797305742,Escalando as montanhas,2018-08-25T14:50:56Z,Ride,39097.5,9146,11733,972.0,"[-22.159468, -43.290088]","[-22.159342, -43.29047]",garmin_push_2962433381
469,1764588922,Morning Ride,2018-08-11T07:27:46Z,Ride,28423.4,4684,5241,467.0,"[-22.159487, -43.290307]","[-22.159272, -43.290566]",garmin_push_2923446220
470,1752154771,Copa Imperial MTB,2018-08-05T07:57:17Z,Ride,48762.4,8513,9797,921.0,"[-22.326712, -43.183132]","[-22.326705, -43.182821]",garmin_push_2908610708
471,1750291416,Pedalada vespertina,2018-08-04T11:46:03Z,Ride,14178.4,1777,2249,63.0,"[-22.159425, -43.290258]","[-22.118759, -43.202982]",garmin_push_2906683962
472,1734158779,Afternoon Ride,2018-07-28T15:02:28Z,Ride,41119.5,7360,8523,677.0,"[-22.160125, -43.290569]","[-22.158998, -43.290648]",garmin_push_2887889198
473,1702830339,Desbravando - Curral redondo x queima sangue x catete,2018-07-14T14:48:05Z,Ride,40676.5,8054,10088,949.0,"[-22.159543, -43.290547]","[-22.159285, -43.290456]",garmin_push_2851769695
474,1684456656,Morning Ride,2018-07-06T07:40:58Z,Ride,26882.9,4882,5059,489.0,"[-22.159358, -43.290443]","[-22.159357, -43.290443]",garmin_push_2830322872
475,1674552732,Morning Ride,2018-07-01T08:14:19Z,Ride,73734.1,14668,20190,1255.0,"[-22.159273, -43.290557]","[-22.159116, -43.290449]",garmin_push_2818863215
476,1657081273,PDZ Desbravando,2018-06-23T07:40:56Z,Ride,39565.6,8198,15832,651.0,"[-22.159322, -43.290343]","[-22.159372, -43.290423]",garmin_push_2798560892
477,1642772298,Pedalada vespertina,2018-06-16T14:30:29Z,Ride,10012.2,1706,2863,138.0,"[-22.159445, -43.290302]","[-22.159148, -43.290076]",garmin_push_2781862297
478,1629865359,+ 1 PDZ - 1 Gancheira,2018-06-10T07:46:13Z,Ride,47998.0,9166,15485,618.0,"[-22.159463, -43.289692]","[-22.159213, -43.290515]",garmin_push_2766758283
479,1612964759,+ 1 PDZ,2018-06-02T15:13:58Z,Ride,31432.9,5431,6427,503.0,"[-22.159525, -43.290265]","[-22.159102, -43.29025]",garmin_push_2746875349
480,1608548884,Torre Embratel x Monte Cristo x Paiol,2018-05-31T08:00:09Z,Ride,83346.6,16104,21490,1442.0,"[-22.160362, -43.290705]","[-22.159172, -43.290179]",garmin_push_2741693648
481,1602302584,Vamos girar...,2018-05-28T14:02:00Z,Ride,24635.8,4518,5862,423.0,"[-22.159401, -43.290376]","[-22.159108, -43.290434]",garmin_push_2734411781
482,1600384205,Afternoon Ride,2018-05-27T15:22:58Z,Ride,23324.5,4392,4840,490.0,"[-22.159265, -43.290332]","[-22.159403, -43.290373]",garmin_push_2732114159
483,1597603357,PDZ nas montanhas.,2018-05-26T08:07:45Z,Ride,56954.5,10783,18009,826.0,"[-22.159952, -43.290188]","[-22.159348, -43.290407]",garmin_push_2728870741
484,1582789348,Afternoon Ride,2018-05-19T15:00:32Z,Ride,29611.9,6000,7335,552.0,"[-22.160179, -43.29086]","[-22.159326, -43.290405]",garmin_push_2711524888
485,1537101943,+ 1 PDZ top,2018-04-28T08:33:02Z,Ride,57532.0,11846,15617,1049.0,"[-22.159348, -43.290279]","[-22.159548, -43.290728]",garmin_push_2658329466
486,1526753337,Morning Ride,2018-04-23T07:34:42Z,Ride,31238.9,5220,5410,345.0,"[-22.159401, -43.290347]","[-22.159426, -43.29037]",garmin_push_2645888863
487,1525729783,Pedauzim da tarde....,2018-04-22T15:19:27Z,Ride,12264.0,2976,4273,336.0,"[-22.159462, -43.290337]","[-22.159357, -43.290439]",garmin_push_2644614531
488,1522454753,Morning Ride,2018-04-21T09:30:57Z,Ride,33067.1,5491,7252,538.0,"[-22.163319, -43.289508]","[-22.159115, -43.290585]",garmin_push_2640786782
489,1508284129,Curral redondo x Downhillzim,2018-04-14T08:11:06Z,Ride,53085.1,10124,15411,754.0,"[-22.159436, -43.290328]","[-22.159358, -43.290759]",garmin_push_2623873416
490,1480082597,PDZ #parte2,2018-03-30T11:00:13Z,Ride,44001.9,7194,8050,759.1,"[-21.97245, -43.081014]","[-22.159362, -43.290538]",adbfa32ee146ca433b788fe1202c3502
491,1480493534,PDZ Cachoeiras,2018-03-30T07:14:50Z,Ride,108136.0,18047,22417,2001.0,"[-22.154835, -43.292453]","[-22.159362, -43.290538]",5447406806051731 (2).gpx
492,1480118289,PDZ #parte1 #garminfingiu,2018-03-30T07:14:50Z,Ride,61491.1,10933,14390,756.0,"[-22.154835, -43.292453]","[-21.983364, -43.069327]",garmin_push_2589461990
493,1477934855,Asa Delta,2018-03-29T07:32:10Z,Ride,35407.0,6053,6508,416.0,"[-22.159379, -43.290329]","[-22.15926, -43.290483]",garmin_push_2586761171
494,1468853257,Morro Seco,2018-03-24T07:39:35Z,Ride,32274.7,6033,6339,606.0,"[-22.15936, -43.290332]","[-22.158996, -43.290417]",garmin_push_2575412759
495,1458116112,Afternoon Ride,2018-03-17T15:11:52Z,Ride,45821.0,7645,7944,544.0,"[-22.159328, -43.290406]","[-22.158862, -43.290268]",garmin_push_2561979186
496,1433889674,Morning Ride,2018-03-03T07:35:59Z,Ride,28533.5,5966,7134,667.0,"[-22.160183, -43.290383]","[-22.159364, -43.290439]",garmin_push_2531554631
497,1412158809,Morning Ride,2018-02-17T07:56:08Z,Ride,70252.3,12825,16438,752.0,"[-22.159347, -43.290346]","[-22.159411, -43.2904]",garmin_push_2503927917
498,1396910647,Matozinhos,2018-02-07T14:56:01Z,Ride,30703.1,4633,4831,359.0,"[-22.159833, -43.28833]","[-22.159256, -43.290527]",garmin_push_2484756733
499,1389210935,XCO Salutares,2018-02-03T07:54:43Z,Ride,12851.3,4358,6893,465.0,"[-22.159414, -43.290791]","[-22.159151, -43.290373]",garmin_push_2475152683
500,1366363593,PS x Membeca x Eucaliptos Bike Park,2018-01-20T08:09:39Z,Ride,50884.7,10250,15257,999.0,"[-22.159469, -43.289711]","[-22.159302, -43.29044]",garmin_push_2446423770
501,1357541353,Morning Ride,2018-01-14T10:59:57Z,Ride,27349.3,3798,3798,242.0,"[-22.159248, -43.290342]","[-22.159133, -43.290408]",garmin_push_2435202268
502,1357556257,Torre Embratel,2018-01-13T08:19:33Z,Ride,49783.3,9322,10254,802.0,"[-22.159417, -43.290399]","[-22.159486, -43.290139]",2018-01-13-08-19-33.fit
503,1343542267,PS x Alberto Torres x Sebollas,2018-01-06T08:26:49Z,Ride,59325.9,10268,13900,1123.3,"[-22.159441, -43.290308]","[-22.159282, -43.290422]",0042b56b28d94836c2a9706c96841844
504,1340863288,PDZ Speed + Chuva,2018-01-04T14:24:17Z,Ride,58330.8,8244,10441,729.5,"[-22.159388, -43.290339]","[-22.159389, -43.290369]",d3366b6766bfc89b658dcb3a714e3e92
505,1339538702,São Lourenço x XCO Salutares,2018-01-03T17:39:20Z,Ride,31670.0,6318,6936,868.0,"[-22.159436, -43.290256]","[-22.159366, -43.290544]",323367ce3bd403e9200eb9187e3f3c41
506,1335100866,Pedauzim na Salutares,2017-12-31T15:41:40Z,Ride,12711.6,3835,4611,378.4,"[-22.159265, -43.290325]","[-22.15939, -43.290352]",6e9968efc6c4d904603515fe8f378b31
507,1324179990,XCO Salutares,2017-12-23T08:28:44Z,Ride,29713.8,6816,10969,746.2,"[-22.159567, -43.290074]","[-22.159394, -43.290376]",9fe786efeb95a922f930f7276b6b96ab
508,1316313628,Mil milhas x Elevador x 🌞,2017-12-16T15:19:00Z,Ride,42539.9,8202,8438,960.4,"[-22.159354, -43.290355]","[-22.159377, -43.290408]",3ddc16e837e63389fb201249e0d225d3
